1948	1	NA
1948	2	NA
1948	3	NA
1948	4	NA
1948	5	NA
1948	6	NA
1948	7	NA
1948	8	NA
1948	9	NA
1948	10	NA
1948	11	NA
1948	12	NA
1949	1	NA
1949	2	NA
1949	3	NA
1949	4	NA
1949	5	NA
1949	6	NA
1949	7	NA
1949	8	NA
1949	9	NA
1949	10	NA
1949	11	NA
1949	12	NA
1950	1	NA
1950	2	NA
1950	3	NA
1950	4	NA
1950	5	NA
1950	6	NA
1950	7	NA
1950	8	NA
1950	9	NA
1950	10	NA
1950	11	NA
1950	12	NA
1951	1	NA
1951	2	NA
1951	3	NA
1951	4	NA
1951	5	NA
1951	6	NA
1951	7	NA
1951	8	NA
1951	9	NA
1951	10	NA
1951	11	NA
1951	12	NA
1952	1	NA
1952	2	NA
1952	3	NA
1952	4	NA
1952	5	NA
1952	6	NA
1952	7	NA
1952	8	NA
1952	9	NA
1952	10	NA
1952	11	NA
1952	12	NA
1953	1	NA
1953	2	NA
1953	3	NA
1953	4	NA
1953	5	NA
1953	6	NA
1953	7	NA
1953	8	NA
1953	9	NA
1953	10	NA
1953	11	NA
1953	12	NA
1954	1	NA
1954	2	NA
1954	3	NA
1954	4	NA
1954	5	NA
1954	6	NA
1954	7	NA
1954	8	NA
1954	9	NA
1954	10	NA
1954	11	NA
1954	12	NA
1955	1	NA
1955	2	NA
1955	3	NA
1955	4	NA
1955	5	NA
1955	6	NA
1955	7	NA
1955	8	NA
1955	9	NA
1955	10	NA
1955	11	NA
1955	12	NA
1956	1	NA
1956	2	NA
1956	3	NA
1956	4	NA
1956	5	NA
1956	6	NA
1956	7	NA
1956	8	NA
1956	9	NA
1956	10	NA
1956	11	NA
1956	12	NA
1957	1	NA
1957	2	NA
1957	3	NA
1957	4	NA
1957	5	NA
1957	6	NA
1957	7	NA
1957	8	NA
1957	9	NA
1957	10	NA
1957	11	NA
1957	12	NA
1958	1	NA
1958	2	NA
1958	3	NA
1958	4	NA
1958	5	NA
1958	6	NA
1958	7	NA
1958	8	NA
1958	9	NA
1958	10	NA
1958	11	NA
1958	12	NA
1959	1	NA
1959	2	NA
1959	3	NA
1959	4	NA
1959	5	NA
1959	6	NA
1959	7	NA
1959	8	NA
1959	9	NA
1959	10	NA
1959	11	NA
1959	12	NA
1960	1	NA
1960	2	NA
1960	3	NA
1960	4	NA
1960	5	NA
1960	6	NA
1960	7	NA
1960	8	NA
1960	9	NA
1960	10	NA
1960	11	NA
1960	12	NA
1961	1	NA
1961	2	NA
1961	3	NA
1961	4	NA
1961	5	NA
1961	6	NA
1961	7	NA
1961	8	NA
1961	9	NA
1961	10	NA
1961	11	NA
1961	12	NA
1962	1	NA
1962	2	NA
1962	3	NA
1962	4	NA
1962	5	NA
1962	6	NA
1962	7	NA
1962	8	NA
1962	9	NA
1962	10	NA
1962	11	NA
1962	12	NA
1963	1	NA
1963	2	NA
1963	3	NA
1963	4	NA
1963	5	NA
1963	6	NA
1963	7	NA
1963	8	NA
1963	9	NA
1963	10	NA
1963	11	NA
1963	12	NA
1964	1	NA
1964	2	NA
1964	3	NA
1964	4	NA
1964	5	NA
1964	6	NA
1964	7	NA
1964	8	NA
1964	9	NA
1964	10	NA
1964	11	NA
1964	12	NA
1965	1	NA
1965	2	NA
1965	3	NA
1965	4	NA
1965	5	NA
1965	6	NA
1965	7	NA
1965	8	NA
1965	9	NA
1965	10	NA
1965	11	NA
1965	12	NA
1966	1	NA
1966	2	NA
1966	3	NA
1966	4	NA
1966	5	NA
1966	6	NA
1966	7	NA
1966	8	NA
1966	9	NA
1966	10	NA
1966	11	NA
1966	12	NA
1967	1	NA
1967	2	NA
1967	3	NA
1967	4	NA
1967	5	NA
1967	6	NA
1967	7	NA
1967	8	NA
1967	9	NA
1967	10	NA
1967	11	NA
1967	12	NA
1968	1	NA
1968	2	NA
1968	3	NA
1968	4	NA
1968	5	NA
1968	6	NA
1968	7	NA
1968	8	NA
1968	9	NA
1968	10	NA
1968	11	NA
1968	12	NA
1969	1	NA
1969	2	NA
1969	3	NA
1969	4	NA
1969	5	NA
1969	6	NA
1969	7	NA
1969	8	NA
1969	9	NA
1969	10	NA
1969	11	NA
1969	12	NA
1970	1	NA
1970	2	NA
1970	3	NA
1970	4	NA
1970	5	NA
1970	6	NA
1970	7	NA
1970	8	NA
1970	9	NA
1970	10	NA
1970	11	NA
1970	12	NA
1971	1	NA
1971	2	NA
1971	3	NA
1971	4	NA
1971	5	NA
1971	6	NA
1971	7	NA
1971	8	NA
1971	9	NA
1971	10	NA
1971	11	NA
1971	12	NA
1972	1	NA
1972	2	NA
1972	3	NA
1972	4	NA
1972	5	NA
1972	6	NA
1972	7	NA
1972	8	NA
1972	9	NA
1972	10	NA
1972	11	NA
1972	12	NA
1973	1	NA
1973	2	NA
1973	3	NA
1973	4	NA
1973	5	NA
1973	6	NA
1973	7	NA
1973	8	NA
1973	9	NA
1973	10	NA
1973	11	NA
1973	12	NA
1974	1	NA
1974	2	NA
1974	3	NA
1974	4	NA
1974	5	NA
1974	6	NA
1974	7	NA
1974	8	NA
1974	9	NA
1974	10	NA
1974	11	NA
1974	12	NA
1975	1	15.54
1975	2	30.36
1975	3	53.92
1975	4	34.87
1975	5	169.82
1975	6	185.27
1975	7	188.37
1975	8	161.52
1975	9	266.85
1975	10	143.97
1975	11	29.17
1975	12	2.25
1976	1	0.00
1976	2	29.75
1976	3	60.15
1976	4	80.07
1976	5	159.41
1976	6	113.90
1976	7	196.51
1976	8	254.91
1976	9	271.77
1976	10	211.83
1976	11	24.67
1976	12	18.50
1977	1	1.77
1977	2	4.47
1977	3	45.77
1977	4	52.77
1977	5	129.39
1977	6	91.90
1977	7	115.50
1977	8	272.49
1977	9	282.24
1977	10	59.33
1977	11	17.87
1977	12	7.22
1978	1	22.42
1978	2	15.00
1978	3	49.00
1978	4	98.20
1978	5	177.98
1978	6	126.03
1978	7	235.71
1978	8	226.44
1978	9	360.94
1978	10	65.49
1978	11	24.30
1978	12	0.00
1979	1	0.75
1979	2	15.63
1979	3	15.10
1979	4	87.58
1979	5	196.88
1979	6	274.67
1979	7	103.91
1979	8	210.80
1979	9	313.29
1979	10	19.00
1979	11	0.00
1979	12	0.00
1980	1	0.00
1980	2	15.33
1980	3	30.44
1980	4	50.50
1980	5	191.95
1980	6	238.47
1980	7	161.72
1980	8	180.37
1980	9	310.40
1980	10	168.34
1980	11	16.24
1980	12	0.00
1981	1	0.00
1981	2	16.86
1981	3	24.58
1981	4	96.77
1981	5	155.77
1981	6	159.63
1981	7	224.80
1981	8	192.51
1981	9	138.27
1981	10	87.04
1981	11	55.28
1981	12	0.09
1982	1	0.06
1982	2	13.60
1982	3	44.86
1982	4	93.79
1982	5	119.13
1982	6	137.61
1982	7	154.04
1982	8	214.19
1982	9	380.82
1982	10	108.42
1982	11	41.53
1982	12	0.60
1983	1	4.08
1983	2	4.04
1983	3	5.25
1983	4	31.94
1983	5	137.16
1983	6	232.47
1983	7	173.18
1983	8	305.51
1983	9	216.70
1983	10	244.69
1983	11	26.25
