1948	1	NA
1948	2	NA
1948	3	NA
1948	4	NA
1948	5	NA
1948	6	NA
1948	7	NA
1948	8	NA
1948	9	NA
1948	10	NA
1948	11	NA
1948	12	NA
1949	1	NA
1949	2	NA
1949	3	NA
1949	4	NA
1949	5	NA
1949	6	NA
1949	7	NA
1949	8	NA
1949	9	NA
1949	10	NA
1949	11	NA
1949	12	NA
1950	1	NA
1950	2	NA
1950	3	NA
1950	4	NA
1950	5	NA
1950	6	NA
1950	7	NA
1950	8	NA
1950	9	NA
1950	10	NA
1950	11	NA
1950	12	NA
1951	1	NA
1951	2	NA
1951	3	NA
1951	4	NA
1951	5	NA
1951	6	NA
1951	7	NA
1951	8	NA
1951	9	NA
1951	10	NA
1951	11	NA
1951	12	NA
1952	1	NA
1952	2	NA
1952	3	NA
1952	4	NA
1952	5	NA
1952	6	NA
1952	7	NA
1952	8	NA
1952	9	NA
1952	10	NA
1952	11	NA
1952	12	NA
1953	1	NA
1953	2	NA
1953	3	NA
1953	4	NA
1953	5	NA
1953	6	NA
1953	7	NA
1953	8	NA
1953	9	NA
1953	10	NA
1953	11	NA
1953	12	NA
1954	1	NA
1954	2	NA
1954	3	NA
1954	4	NA
1954	5	NA
1954	6	NA
1954	7	NA
1954	8	NA
1954	9	NA
1954	10	NA
1954	11	NA
1954	12	NA
1955	1	NA
1955	2	NA
1955	3	NA
1955	4	NA
1955	5	NA
1955	6	NA
1955	7	NA
1955	8	NA
1955	9	NA
1955	10	NA
1955	11	NA
1955	12	NA
1956	1	NA
1956	2	NA
1956	3	NA
1956	4	NA
1956	5	NA
1956	6	NA
1956	7	NA
1956	8	NA
1956	9	NA
1956	10	NA
1956	11	NA
1956	12	NA
1957	1	NA
1957	2	NA
1957	3	NA
1957	4	NA
1957	5	NA
1957	6	NA
1957	7	NA
1957	8	NA
1957	9	NA
1957	10	NA
1957	11	NA
1957	12	NA
1958	1	NA
1958	2	NA
1958	3	NA
1958	4	NA
1958	5	NA
1958	6	NA
1958	7	NA
1958	8	NA
1958	9	NA
1958	10	NA
1958	11	NA
1958	12	NA
1959	1	NA
1959	2	NA
1959	3	NA
1959	4	NA
1959	5	NA
1959	6	NA
1959	7	NA
1959	8	NA
1959	9	NA
1959	10	NA
1959	11	NA
1959	12	NA
1960	1	NA
1960	2	NA
1960	3	NA
1960	4	NA
1960	5	NA
1960	6	NA
1960	7	NA
1960	8	NA
1960	9	NA
1960	10	NA
1960	11	NA
1960	12	NA
1961	1	NA
1961	2	NA
1961	3	NA
1961	4	NA
1961	5	NA
1961	6	NA
1961	7	NA
1961	8	NA
1961	9	NA
1961	10	NA
1961	11	NA
1961	12	NA
1962	1	NA
1962	2	NA
1962	3	NA
1962	4	NA
1962	5	NA
1962	6	NA
1962	7	NA
1962	8	NA
1962	9	NA
1962	10	NA
1962	11	NA
1962	12	NA
1963	1	NA
1963	2	NA
1963	3	NA
1963	4	NA
1963	5	NA
1963	6	NA
1963	7	NA
1963	8	NA
1963	9	NA
1963	10	NA
1963	11	NA
1963	12	NA
1964	1	NA
1964	2	NA
1964	3	NA
1964	4	NA
1964	5	NA
1964	6	NA
1964	7	NA
1964	8	NA
1964	9	NA
1964	10	NA
1964	11	NA
1964	12	NA
1965	1	NA
1965	2	NA
1965	3	NA
1965	4	NA
1965	5	NA
1965	6	NA
1965	7	NA
1965	8	NA
1965	9	NA
1965	10	NA
1965	11	NA
1965	12	NA
1966	1	NA
1966	2	NA
1966	3	NA
1966	4	NA
1966	5	NA
1966	6	NA
1966	7	NA
1966	8	NA
1966	9	NA
1966	10	NA
1966	11	NA
1966	12	NA
1967	1	NA
1967	2	NA
1967	3	NA
1967	4	NA
1967	5	NA
1967	6	NA
1967	7	NA
1967	8	NA
1967	9	NA
1967	10	NA
1967	11	NA
1967	12	NA
1968	1	NA
1968	2	NA
1968	3	NA
1968	4	NA
1968	5	NA
1968	6	NA
1968	7	NA
1968	8	NA
1968	9	NA
1968	10	NA
1968	11	NA
1968	12	NA
1969	1	NA
1969	2	NA
1969	3	NA
1969	4	NA
1969	5	NA
1969	6	NA
1969	7	NA
1969	8	NA
1969	9	NA
1969	10	NA
1969	11	NA
1969	12	NA
1970	1	NA
1970	2	NA
1970	3	NA
1970	4	NA
1970	5	NA
1970	6	NA
1970	7	NA
1970	8	NA
1970	9	NA
1970	10	NA
1970	11	NA
1970	12	NA
1971	1	NA
1971	2	NA
1971	3	NA
1971	4	NA
1971	5	NA
1971	6	NA
1971	7	NA
1971	8	NA
1971	9	NA
1971	10	NA
1971	11	NA
1971	12	NA
1972	1	NA
1972	2	NA
1972	3	NA
1972	4	NA
1972	5	NA
1972	6	NA
1972	7	NA
1972	8	NA
1972	9	NA
1972	10	NA
1972	11	NA
1972	12	NA
1973	1	NA
1973	2	NA
1973	3	NA
1973	4	NA
1973	5	NA
1973	6	NA
1973	7	NA
1973	8	NA
1973	9	NA
1973	10	NA
1973	11	NA
1973	12	NA
1974	1	NA
1974	2	NA
1974	3	NA
1974	4	NA
1974	5	NA
1974	6	NA
1974	7	NA
1974	8	NA
1974	9	NA
1974	10	NA
1974	11	NA
1974	12	NA
1975	1	NA
1975	2	NA
1975	3	NA
1975	4	NA
1975	5	NA
1975	6	NA
1975	7	NA
1975	8	NA
1975	9	NA
1975	10	NA
1975	11	NA
1975	12	NA
1976	1	NA
1976	2	NA
1976	3	NA
1976	4	NA
1976	5	NA
1976	6	NA
1976	7	NA
1976	8	NA
1976	9	NA
1976	10	NA
1976	11	NA
1976	12	NA
1977	1	NA
1977	2	NA
1977	3	NA
1977	4	NA
1977	5	NA
1977	6	NA
1977	7	NA
1977	8	NA
1977	9	NA
1977	10	NA
1977	11	NA
1977	12	NA
1978	1	NA
1978	2	NA
1978	3	NA
1978	4	NA
1978	5	NA
1978	6	NA
1978	7	NA
1978	8	NA
1978	9	NA
1978	10	NA
1978	11	NA
1978	12	NA
1979	1	NA
1979	2	NA
1979	3	NA
1979	4	NA
1979	5	NA
1979	6	NA
1979	7	NA
1979	8	NA
1979	9	NA
1979	10	NA
1979	11	NA
1979	12	NA
1980	1	0
1980	2	14.3108443708609
1980	3	37.0702012383901
1980	4	51.35352
1980	5	195.200316455696
1980	6	257.598000000001
1980	7	160.340518638574
1980	8	174.042076069731
1980	9	332.866584766585
1980	10	145.967260940033
1980	11	17.8802643171806
1980	12	0.000248756218905473
1981	1	0
1981	2	25.5620068610635
1981	3	28.611919504644
1981	4	91.0026186579379
1981	5	148.095510835914
1981	6	163.413654946852
1981	7	227.824425059477
1981	8	197.465265082267
1981	9	132.370819672131
1981	10	87.5735923869946
1981	11	49.5953608247423
1981	12	0.0831535269709544
1982	1	0.0370656370656371
1982	2	13.7247448979592
1982	3	43.6504538577912
1982	4	83.6031274433152
1982	5	120.809682299546
1982	6	145.424237685692
1982	7	142.91278366112
1982	8	214.555597579425
1982	9	394.899687255669
1982	10	108.336081694403
1982	11	38.6966426858513
1982	12	1.3357034795764
1983	1	3.80247678018576
1983	2	4.35283018867924
1983	3	4.76818885448916
1983	4	27.94008
