1948	1	25.414	1012.963	-7.489	-0.144
1948	2	25.923	1014.005	-8.206	0.697
1948	3	25.894	1013.547	-7.023	0.497
1948	4	26.081	1013.328	-5.369	3.048
1948	5	25.982	1013.475	-4.774	2.388
1948	6	25.562	1013.159	-4.601	3.262
1948	7	25.129	1012.985	-3.486	3.175
1948	8	25.032	1012.143	-0.023	3.395
1948	9	25.096	1011.981	-1.933	2.833
1948	10	25.458	1012.7	-2.137	2.33
1948	11	25.186	1011.979	-7.505	0.079
1948	12	25.635	1012.472	-8.325	0.701
1949	1	25.621	1012.174	-7.133	-0.948
1949	2	26.242	1013.265	-4.826	-1.803
1949	3	26.044	1013.945	-5.817	0.805
1949	4	25.887	1015.876	-5.492	0.736
1949	5	26.116	1014.113	-4.458	1.035
1949	6	25.131	1013.725	-3.272	2.653
1949	7	24.638	1013.802	-2.479	2.701
1949	8	24.365	1013.258	-1.606	3.06
1949	9	24.962	1013.303	-0.942	3.956
1949	10	25.708	1013.45	-6.077	2.565
1949	11	25.588	1013.97	-7.411	0.865
1949	12	25.989	1011.228	-7.783	-0.689
1950	1	26.14	1011.165	-6.631	-1.715
1950	2	26.424	1012.54	-6.677	-1.091
1950	3	26.76	1014.712	-6.213	0.75
1950	4	26.347	1013.053	-4.76	1.162
1950	5	25.734	1014.131	-7.012	1.13
1950	6	25.648	1013.952	-3.484	1.464
1950	7	24.855	1013.923	-1.044	3.108
1950	8	24.826	1013.661	0.497	3.182
1950	9	25.208	1013.234	-3.706	2.46
1950	10	25.409	1013.049	-3.398	0.687
1950	11	25.523	1010.921	-5.156	-0.851
1950	12	25.62	1011.545	-7.001	-0.909
1951	1	25.477	1013.7	-7.123	-1.212
1951	2	26.218	1012.771	-4.751	-1.772
1951	3	26.497	1012.157	-6.138	0.727
1951	4	26.477	1014.149	-7.611	0.524
1951	5	25.778	1013.969	-4.217	0.561
1951	6	25.78	1012.951	-3.294	1.405
1951	7	25.274	1012.771	-3.815	1.148
1951	8	25.302	1012.788	-3.887	3.416
1951	9	25.546	1012.113	-2.889	2.357
1951	10	25.93	1012.092	-5.597	1.378
1951	11	26.328	1012.972	-6.495	1.193
1951	12	26.109	1012.244	-7.389	0.725
1952	1	26.179	1011.79	-6.464	-0.106
1952	2	26.509	1013.373	-5.402	0.425
1952	3	26.585	1013.745	-4.135	0.622
1952	4	27.12	1014.588	-5.073	1.112
1952	5	26.367	1014.181	-4.189	0.347
1952	6	25.814	1013.759	-4.989	2.274
1952	7	25.351	1013.591	-1.28	1.887
1952	8	25.214	1013.165	-2.611	2.647
1952	9	25.551	1012.456	-3.202	1.853
1952	10	26.236	1012.151	-3.311	0.11
1952	11	26.013	1012.181	-6.825	-0.706
1952	12	25.896	1013.725	-7.627	-1.282
1953	1	25.84	1013.568	-4.541	-0.273
1953	2	26.041	1014.608	-8.31	-0.212
1953	3	26.556	1013.682	-6.37	0.177
1953	4	26.487	1014.94	-4.603	-0.845
1953	5	26.156	1014.523	-3.604	0.802
1953	6	25.887	1014.256	-6.52	2.237
1953	7	25.411	1014.13	-0.935	1.717
1953	8	24.746	1013.321	-3.993	3.196
1953	9	25.384	1013.112	-3.641	2.24
1953	10	26.102	1013.078	-4.119	1.113
1953	11	26.387	1014.071	-7.375	0.31
1953	12	26.101	1013.959	-6.711	-0.386
1954	1	26.7	1012.137	-5.313	0.06
1954	2	26.709	1013.591	-5.881	0.363
1954	3	26.973	1013.446	-6.722	0.985
1954	4	26.929	1012.803	-5.998	1.198
1954	5	26.621	1012.796	-7.337	1.866
1954	6	26.049	1013.329	-4.651	2.673
1954	7	25.388	1012.502	-3.047	1.65
1954	8	25.301	1012.44	-1.02	1.774
1954	9	25.259	1011.982	-0.968	1.745
1954	10	25.896	1012.955	-3.192	0.059
1954	11	26.117	1013.527	-5.134	-0.288
1954	12	26.143	1012.274	-6.625	-0.27
1955	1	26.034	1013.762	-7.911	0.143
1955	2	26.609	1012.71	-5.796	-0.622
1955	3	26.483	1013.586	-6.561	0.475
1955	4	26.424	1013.382	-7.197	0.69
1955	5	26.91	1014.255	-6.684	0.767
1955	6	26.296	1013.972	-6.361	0.637
1955	7	25.488	1013.744	-3.282	0.875
1955	8	25.55	1013.452	-1.623	1.638
1955	9	26.134	1013.081	-2.735	1.273
1955	10	26.297	1013.2	-3.449	0.12
1955	11	26.019	1011.743	-7.114	-0.932
1955	12	26.168	1011.553	-4.321	0.474
1956	1	26.396	1009.929	-5.353	-0.208
1956	2	26.344	1010.75	-4.428	0.051
1956	3	26.643	1012.706	-7.343	0.449
1956	4	26.784	1012.993	-7.288	0.011
1956	5	26.443	1013.41	-6.332	0.608
1956	6	26.087	1013.51	-3.002	0.932
1956	7	25.459	1013.642	-2.033	1.865
1956	8	25.398	1012.905	-3.226	0.752
1956	9	25.76	1011.766	-3.487	0.945
1956	10	26.273	1012	-4.028	-0.079
1956	11	26.563	1011.507	-7.547	0.282
1956	12	26.303	1011.907	-7.807	0.045
1957	1	26.478	1011.584	-6.583	-0.297
1957	2	26.488	1011.219	-6.002	-0.361
1957	3	26.815	1014.157	-4.034	0.192
1957	4	27.227	1013.568	-5.436	1.787
1957	5	26.843	1013.34	-2.489	1.133
1957	6	26.251	1012.983	-4.532	2.204
1957	7	25.858	1012.936	-2.026	-0.86
1957	8	25.281	1011.343	-1.249	0.884
1957	9	25.677	1011.555	-2.977	0.539
1957	10	26.473	1012.068	-3.536	0.618
1957	11	27.092	1010.392	-6.046	1.452
1957	12	27.308	1011.361	-6.463	0.512
1958	1	27.128	1014.405	-6.429	1.449
1958	2	26.656	1013.423	-5.882	0.175
1958	3	27.408	1013.339	-4.188	0.788
1958	4	27.263	1014.608	-7.179	1.079
1958	5	27.165	1013.456	-6.474	0.893
1958	6	26.898	1013.144	-4.858	0.332
1958	7	26.205	1012.716	-4.903	1.932
1958	8	26.318	1011.554	-4.356	0.451
1958	9	26.363	1011.096	-3.927	1.101
1958	10	27.155	1011.157	-4.639	0.576
1958	11	27.448	1011.117	-5.725	0.561
1958	12	27.215	1013.176	-4.577	0.244
1959	1	26.872	1011.064	-4.959	0.521
1959	2	27.095	1012.883	-7.411	0.79
1959	3	27.305	1014.625	-6.65	1.386
1959	4	27.059	1013.07	-7.235	1.355
1959	5	27.136	1012.793	-4.783	0.827
1959	6	26.614	1013.087	-1.963	1.08
1959	7	25.74	1012.65	-1.7	1.247
1959	8	25.126	1010.984	-2.501	1.261
1959	9	25.913	1010.728	-3.112	1.271
1959	10	26.88	1011.721	-5.28	0.955
1959	11	27.576	1011.989	-6.643	0.179
1959	12	27.009	1012.159	-7.338	0.589
1960	1	26.949	1013.129	-5.771	-0.128
1960	2	27.098	1013.925	-5.396	0.282
1960	3	26.995	1013.199	-4.341	0.362
1960	4	27.12	1013.933	-5.992	0.559
1960	5	27.199	1013.296	-5.176	0.192
1960	6	26.271	1013.01	-5.181	1.482
1960	7	26.14	1013.04	-3.233	0.123
1960	8	25.702	1012.46	0.375	0.646
1960	9	26.213	1011.519	-4.173	0.723
1960	10	26.844	1012.149	-3.209	0.8
1960	11	26.928	1012.467	-7.106	0.289
1960	12	26.841	1012.772	-6.644	0.343
1961	1	26.531	1012.029	-6.789	0.293
1961	2	27.298	1013.413	-6.764	0.556
1961	3	26.827	1013.325	-7.037	1.045
1961	4	27.149	1012.602	-7.138	0.7
1961	5	26.575	1013.754	-7.882	0.724
1961	6	25.706	1012.966	-4.5	0.942
1961	7	24.492	1013.061	-3.252	1.953
1961	8	23.887	1012.72	-3.829	3.008
1961	9	24.772	1011.415	-3.574	2.476
1961	10	25.797	1010.754	-3.102	1.422
1961	11	26.648	1012.314	-6.114	0.614
1961	12	26.675	1012.029	-6.852	0.449
1962	1	26.639	1012.121	-3.725	0.267
1962	2	26.043	1013.613	-7.796	0.435
1962	3	26.458	1013.243	-6.892	0.601
1962	4	26.198	1012.639	-6.227	0.198
1962	5	26.39	1012.56	-7.803	0.41
1962	6	25.828	1012.493	-4.304	0.229
1962	7	24.986	1012.302	-4.913	1.1
1962	8	24.568	1013.738	-4.707	0.687
1962	9	25.344	1012.337	-4.647	0.442
1962	10	26.373	1012.644	-2.862	-0.584
1962	11	26.399	1012.859	-8.962	-0.277
1962	12	25.965	1013.519	-6.473	0.528
1963	1	26.394	1011.821	-3.707	0.47
1963	2	26.214	1013.821	-5.781	0.798
1963	3	26.329	1012.477	-6.727	1.331
1963	4	26.53	1012.496	-9.063	1.098
1963	5	26.586	1012.61	-8.552	0.674
1963	6	25.542	1013.316	-6.229	0.933
1963	7	24.556	1012.713	-6.755	2.089
1963	8	24.025	1011.797	-5.209	2.848
1963	9	24.49	1012.039	-5.8	2.099
1963	10	25.53	1011.969	-3.287	0.652
1963	11	26.326	1012.499	-6.249	0.933
1963	12	26.344	1012.905	-7.155	-0.195
1964	1	27.238	1013.475	-6.881	0.451
1964	2	27.399	1013.566	-8.479	0.584
1964	3	27.315	1013.368	-6.359	0.093
1964	4	27.332	1013.158	-9.216	0.74
1964	5	26.65	1012.417	-5.336	-0.054
1964	6	26.018	1013.058	-4.971	1.028
1964	7	25.595	1013.25	-3.744	0.182
1964	8	24.963	1012.763	-1.738	2.016
1964	9	25.76	1011.862	-5.373	0.543
1964	10	25.952	1012.482	-5.161	-0.485
1964	11	26.105	1011.61	-5.565	0.05
1964	12	26.317	1011.014	-6.649	0.319
1965	1	26.621	1011.407	-6.398	-0.055
1965	2	26.847	1012.747	-6.713	0.566
1965	3	26.525	1013.853	-5.665	0.442
1965	4	26.792	1013.59	-5.293	1.235
1965	5	26.705	1012.351	-7.285	0.266
1965	6	25.946	1014.243	-6.413	2.953
1965	7	24.819	1012.575	-7.238	2.713
1965	8	24.912	1012.273	-2.172	0.858
1965	9	25.169	1011.709	-3.689	1.928
1965	10	26.038	1011.548	-1.847	1.25
1965	11	26.658	1011.297	-9.006	1.177
1965	12	26.786	1011.992	-7.968	0.024
1966	1	26.3	1012.797	-7.048	0.09
1966	2	26.552	1012.374	-6.907	0.855
1966	3	26.906	1013.124	-5.666	0.538
1966	4	27.402	1013.692	-7.138	1.443
1966	5	26.806	1013.553	-3.696	1.976
1966	6	26.005	1013.766	-5.048	2.111
1966	7	25.385	1011.978	-5.065	2.925
1966	8	25.095	1012.262	-0.711	2.008
1966	9	25.394	1012.161	0.425	1.794
1966	10	26.12	1011.579	-3.309	1.277
1966	11	26.575	1010.303	-7.512	0.822
1966	12	26.806	1012.247	-7.325	0.298
